MatchID,InningsNo,TeamID,PlayerID,PlayerName,PlayerShortName,PlayerImageName,PlayerImage,Overs,Maidens,Runs,Wickets,Wides,NoBalls,Economy,BowlingOrder,TotalLegalBallsBowled,ScoringBalls,DotBalls,DBPercent,DBFrequency,Ones,Twos,Threes,Fours,Sixes,BdryPercent,BdryFreq,StrikeRate,FourPercent,SixPercent
1420,2,17,2022-100mb00000000813-41cd35e9762011,Nuwan Thushara (IP),Nuwan Thushara,https://scores.iplt20.com/ipl/playerimages/UoScwKCyMk1711209085813.png,https://scores.iplt20.com/ipl/playerimages/UoScwKCyMk1711209085813.png,3.0,0,28,0,0,0,9.33,3,18,16,2,11.11,9.00,12,0,0,4,0,57.14,4.50,0,57.14,0.00
1420,2,17,2023-100mb00000002535-239c770f61da11,Gerald Coetzee,Gerald Coetzee,https://scores.iplt20.com/ipl/playerimages/hBzYnHZ4TB17112085892535.png,https://scores.iplt20.com/ipl/playerimages/hBzYnHZ4TB17112085892535.png,2.0,0,25,0,3,0,12.5,4,12,8,7,58.33,1.71,0,1,0,2,2,80.00,3.00,0,32.00,48.00
1420,2,17,2019-100mb00000000217-29d6c58644bf11,Mohammad Nabi,Mohammad Nabi,https://scores.iplt20.com/ipl/playerimages/UfEtDAomXm1711208571217.png,https://scores.iplt20.com/ipl/playerimages/UfEtDAomXm1711208571217.png,3.0,0,30,0,0,0,10.0,5,18,12,6,33.33,3.00,8,0,0,1,3,73.33,4.50,0,13.33,60.00
1420,2,17,2019-100mb00000000149-10d5663944a911,Piyush Chawla,Piyush Chawla,https://scores.iplt20.com/ipl/playerimages/Ty5NxH0FWU1711208476149.png,https://scores.iplt20.com/ipl/playerimages/Ty5NxH0FWU1711208476149.png,4.0,0,33,1,0,0,8.25,6,24,16,8,33.33,3.00,11,1,0,2,2,60.61,6.00,24.00,24.24,36.36
1420,2,17,2022-100mb00000000993-60c58f9ea44c11,Tilak Varma,Tilak Varma,https://scores.iplt20.com/ipl/playerimages/B0PfgYgVYQ1711209116993.png,https://scores.iplt20.com/ipl/playerimages/B0PfgYgVYQ1711209116993.png,0.4,0,8,0,0,0,12.0,7,4,4,0,0.00,0,2,1,0,1,0,50.00,4.00,0,50.00,0.00
1422,1,35,2022-100mb00000001354-5a766b041e0411,Azmatullah Omarzai,Azmatullah Omarzai,https://scores.iplt20.com/ipl/playerimages/GOULk3TwEz17112627831354.png,https://scores.iplt20.com/ipl/playerimages/GOULk3TwEz17112627831354.png,4.0,0,33,0,0,0,8.25,1,24,13,11,45.83,2.18,7,0,0,5,1,78.79,4.00,0,60.61,18.18
1422,1,35,2019-100mb00000000228-e226d3e1494611,Sandeep Warrier (RP),Sandeep Warrier,https://scores.iplt20.com/ipl/playerimages/7fLsUds8q81711262859228.png,https://scores.iplt20.com/ipl/playerimages/7fLsUds8q81711262859228.png,3.0,0,15,3,1,0,5.0,2,18,7,12,66.67,1.50,4,0,0,1,1,66.67,9.00,6.00,26.67,40.00
1422,1,35,2019-100mb00000000218-42d9d6f544bf11,Rashid Khan,Rashid Khan,https://scores.iplt20.com/ipl/playerimages/wka0wrWIzF1711262830218.png,https://scores.iplt20.com/ipl/playerimages/wka0wrWIzF1711262830218.png,4.0,0,35,0,0,0,8.75,3,24,16,8,33.33,3.00,9,2,0,4,1,62.86,4.80,0,45.71,17.14
1422,1,35,2022-100mb00000000975-56f6385ba44611,Noor Ahmad,Noor Ahmad,https://scores.iplt20.com/ipl/playerimages/LG0Noz0HPU1711263543975.png,https://scores.iplt20.com/ipl/playerimages/LG0Noz0HPU1711263543975.png,3.0,0,36,1,1,0,12.0,4,18,15,4,22.22,4.50,9,0,0,2,3,72.22,3.60,18.00,22.22,50.00
1422,1,35,2019-100mb00000000100-f196053e43f611,Mohit Sharma,Mohit Sharma,https://scores.iplt20.com/ipl/playerimages/fCTMuvjb7Q1711262710100.png,https://scores.iplt20.com/ipl/playerimages/fCTMuvjb7Q1711262710100.png,4.0,0,73,0,1,0,18.25,5,24,23,2,8.33,12.00,8,3,0,4,7,79.45,2.18,0,21.92,57.53
1422,1,35,2021-100mb00000000590-85eaa6f291e011,Shahrukh Khan,Shahrukh Khan,https://scores.iplt20.com/ipl/playerimages/CzVrbmVrDH1711263153590.png,https://scores.iplt20.com/ipl/playerimages/CzVrbmVrDH1711263153590.png,1.0,0,8,0,0,0,8.0,6,6,3,3,50.00,2.00,2,0,0,0,1,75.00,6.00,0,0.00,75.00
1422,1,35,2020-100mb00000000544-980117aa639c11,Sai Kishore,Sai Kishore,https://scores.iplt20.com/ipl/playerimages/6UOmJx4wQI1711263099544.png,https://scores.iplt20.com/ipl/playerimages/6UOmJx4wQI1711263099544.png,1.0,0,22,0,0,0,22.0,7,6,6,0,0.00,0,2,0,0,2,2,90.91,1.50,0,36.36,54.55
1422,2,14,2018-100mb00000000008-787fc4ece99b11,Khaleel Ahmed,Khaleel Ahmed,https://scores.iplt20.com/ipl/playerimages/8fYU7gFN2517111714428.png,https://scores.iplt20.com/ipl/playerimages/8fYU7gFN2517111714428.png,2.0,0,26,0,1,0,13.0,1,12,11,2,16.67,6.00,5,1,0,3,1,69.23,3.00,0,46.15,23.08
1422,2,14,2019-100mb00000000142-040303a144a811,Anrich Nortje,Anrich Nortje,https://scores.iplt20.com/ipl/playerimages/4bhEDXOpxp1711170854142.png,https://scores.iplt20.com/ipl/playerimages/4bhEDXOpxp1711170854142.png,3.0,0,48,1,0,0,16.0,2,18,12,6,33.33,3.00,2,1,0,5,4,91.67,2.00,18.00,41.67,50.00
1422,2,14,2019-100mb00000000172-1befbbeb44af11,Rasikh Salam (IP),Rasikh Salam,https://scores.iplt20.com/ipl/playerimages/1hiYjMjeAD1711171614172.png,https://scores.iplt20.com/ipl/playerimages/1hiYjMjeAD1711171614172.png,4.0,0,44,3,1,0,11.0,3,24,17,8,33.33,3.00,9,0,0,4,3,77.27,3.43,8.00,36.36,40.91
1422,2,14,2022-100mb00000001462-cbc59298427c11,Mukesh Kumar,Mukesh Kumar,https://scores.iplt20.com/ipl/playerimages/mtYoBn1aVp17111708761462.png,https://scores.iplt20.com/ipl/playerimages/mtYoBn1aVp17111708761462.png,4.0,0,41,1,0,1,10.25,4,24,18,7,29.17,3.43,10,0,0,7,1,82.93,3.00,24.00,68.29,14.63
1422,2,14,2019-100mb00000000110-79ae08f5449411,Axar Patel,Axar Patel,https://scores.iplt20.com/ipl/playerimages/rGfKDbGelA1711170804110.png,https://scores.iplt20.com/ipl/playerimages/rGfKDbGelA1711170804110.png,3.0,0,28,1,0,0,9.33,5,18,14,4,22.22,4.50,8,3,0,2,1,50.00,6.00,18.00,28.57,21.43
1422,2,14,2018-100mb00000000014-227bc550e99c11,Kuldeep Yadav,Kuldeep Yadav,https://scores.iplt20.com/ipl/playerimages/7JPq8NqJBI171117132314.png,https://scores.iplt20.com/ipl/playerimages/7JPq8NqJBI171117132314.png,4.0,0,29,2,1,0,7.25,6,24,20,5,20.83,4.80,14,3,0,2,0,27.59,12.00,12.00,27.59,0.00
1423,1,20,2019-100mb00000000212-9df3a24d44bc11,Abhishek Sharma,Abhishek Sharma,https://scores.iplt20.com/ipl/playerimages/dQpGnjmPeu1711172702212.png,https://scores.iplt20.com/ipl/playerimages/dQpGnjmPeu1711172702212.png,1.0,0,10,0,0,0,10.0,1,6,6,0,0.00,0,4,1,0,1,0,40.00,6.00,0,40.00,0.00
1423,1,20,2018-100mb00000000015-3501d442e99c11,Bhuvneshwar Kumar,Bhuvneshwar Kumar,https://scores.iplt20.com/ipl/playerimages/dsql7EUu0c171117214215.png,https://scores.iplt20.com/ipl/playerimages/dsql7EUu0c171117214215.png,1.0,0,14,0,0,0,14.0,2,6,5,1,16.67,6.00,2,0,0,3,0,85.71,2.00,0,85.71,0.00
1423,1,20,2018-100mb00000000033-d93110bbf88911,Pat Cummins,Pat Cummins,https://scores.iplt20.com/ipl/playerimages/nkEjJbcW10171117272233.png,https://scores.iplt20.com/ipl/playerimages/nkEjJbcW10171117272233.png,4.0,0,55,1,1,0,13.75,3,24,24,1,4.17,24.00,12,2,0,8,1,69.09,2.67,24.00,58.18,10.91
1423,1,20,2019-100mb00000000224-85b4cb8c44c011,T Natarajan (RP),T Natarajan,https://scores.iplt20.com/ipl/playerimages/5QBp8S0tJv1711172340224.png,https://scores.iplt20.com/ipl/playerimages/5QBp8S0tJv1711172340224.png,4.0,0,39,2,1,0,9.75,4,24,18,7,29.17,3.43,10,2,0,3,2,61.54,4.80,12.00,30.77,30.77
1423,1,20,2020-100mb00000000523-53bc4c09638b11,Shahbaz Ahmed,Shahbaz Ahmed,https://scores.iplt20.com/ipl/playerimages/yiujPw2PGz1711172768523.png,https://scores.iplt20.com/ipl/playerimages/yiujPw2PGz1711172768523.png,3.0,0,14,0,0,0,4.67,5,18,11,7,38.89,2.57,10,0,0,1,0,28.57,18.00,0,28.57,0.00
1423,1,20,2019-100mb00000000087-98d4e401342511,Mayank Markande,Mayank Markande,https://scores.iplt20.com/ipl/playerimages/ETA1xk7nM9171117289187.png,https://scores.iplt20.com/ipl/playerimages/ETA1xk7nM9171117289187.png,3.0,0,42,1,1,0,14.0,6,18,17,2,11.11,9.00,11,0,0,0,5,71.43,3.60,18.00,0.00,71.43
1423,1,20,2019-100mb00000000180-1352e0b244b611,Jaydev Unadkat,Jaydev Unadkat,https://scores.iplt20.com/ipl/playerimages/P7qDx86J0V1711172166180.png,https://scores.iplt20.com/ipl/playerimages/P7qDx86J0V1711172166180.png,4.0,0,30,3,2,0,7.5,7,24,21,5,20.83,4.80,14,3,0,2,0,26.67,12.00,8.00,26.67,0.00
1423,2,19,2023-100mb00000001941-9401571cc40411,Will Jacks,Will Jacks,https://scores.iplt20.com/ipl/playerimages/WrLlXY0okD17110080931941.png,https://scores.iplt20.com/ipl/playerimages/WrLlXY0okD17110080931941.png,2.0,0,23,1,0,0,11.5,1,12,9,3,25.00,4.00,5,1,0,1,2,69.57,4.00,12.00,17.39,52.17
1423,2,19,2019-100mb00000000063-d9aa7a01187311,Mohammed Siraj,Mohammed Siraj,https://scores.iplt20.com/ipl/playerimages/OmiyFl2S9H171100950463.png,https://scores.iplt20.com/ipl/playerimages/OmiyFl2S9H171100950463.png,4.0,0,20,0,2,0,5.0,2,24,15,11,45.83,2.18,10,2,0,1,0,20.00,24.00,0,20.00,0.00
1423,2,19,2022-100mb00000000978-bc824605a44611,Yash Dayal,Yash Dayal,https://scores.iplt20.com/ipl/playerimages/TcWxpwQ09F1711009550978.png,https://scores.iplt20.com/ipl/playerimages/TcWxpwQ09F1711009550978.png,3.0,0,18,1,3,0,6.0,3,18,13,8,44.44,2.25,7,2,0,1,0,22.22,18.00,18.00,22.22,0.00
1423,2,19,2022-100mb00000001483-5afb915c543411,Swapnil Singh (IP),Swapnil Singh,https://scores.iplt20.com/ipl/playerimages/3IAmDJVxRX17110079001483.png,https://scores.iplt20.com/ipl/playerimages/3IAmDJVxRX17110079001483.png,3.0,0,40,2,0,1,13.33,4,18,16,3,16.67,6.00,11,0,0,1,4,70.00,3.60,9.00,10.00,60.00
1423,2,19,2019-100mb00000000098-7a8c366b43f611,Karn Sharma,Karn Sharma,https://scores.iplt20.com/ipl/playerimages/ZgxbczBAgO171100956198.png,https://scores.iplt20.com/ipl/playerimages/ZgxbczBAgO171100956198.png,4.0,0,29,2,2,0,7.25,5,24,16,10,41.67,2.40,9,2,0,2,1,48.28,8.00,12.00,27.59,20.69
1423,2,19,2019-100mb00000000069-7aeb5c411e3711,Lockie Ferguson,Lockie Ferguson,https://scores.iplt20.com/ipl/playerimages/HS2i6ozC5Y171100952669.png,https://scores.iplt20.com/ipl/playerimages/HS2i6ozC5Y171100952669.png,2.0,0,28,0,0,0,14.0,6,12,10,2,16.67,6.00,4,2,0,2,2,71.43,3.00,0,28.57,42.86
1423,2,19,2020-100mb00000000550-247665a42ff311,Cameron Green,Cameron Green,https://scores.iplt20.com/ipl/playerimages/3pTZg5UXcn1711009401550.png,https://scores.iplt20.com/ipl/playerimages/3pTZg5UXcn1711009401550.png,2.0,0,12,2,1,0,6.0,7,12,6,7,58.33,1.71,3,0,0,2,0,66.67,6.00,6.00,66.67,0.00
1424,1,15,2019-100mb00000000138-5bd8fcf6449d11,Sam Curran,Sam Curran,https://scores.iplt20.com/ipl/playerimages/FI9s4lCvoB1711173253138.png,https://scores.iplt20.com/ipl/playerimages/FI9s4lCvoB1711173253138.png,4.0,0,60,1,0,0,15.0,1,24,18,6,25.00,4.00,6,2,0,5,5,83.33,2.40,24.00,33.33,50.00
1424,1,15,2019-100mb00000000125-2485f88b449911,Arshdeep Singh (RP),Arshdeep Singh,https://scores.iplt20.com/ipl/playerimages/A3OtoulUW21711170102125.png,https://scores.iplt20.com/ipl/playerimages/A3OtoulUW21711170102125.png,4.0,0,45,2,5,0,11.25,2,24,19,10,41.67,2.40,6,2,0,3,3,66.67,4.00,12.00,26.67,40.00
1424,1,15,2019-100mb00000000114-8c98068c449611,Harshal Patel,Harshal Patel,https://scores.iplt20.com/ipl/playerimages/07aAWmz69E1711170075114.png,https://scores.iplt20.com/ipl/playerimages/07aAWmz69E1711170075114.png,3.0,0,48,1,1,1,16.0,3,18,14,6,33.33,3.00,4,0,0,3,5,87.50,2.25,18.00,25.00,62.50
1424,1,15,2019-100mb00000000116-dbd48930449611,Kagiso Rabada,Kagiso Rabada,https://scores.iplt20.com/ipl/playerimages/aB3QYts8Ln1711170090116.png,https://scores.iplt20.com/ipl/playerimages/aB3QYts8Ln1711170090116.png,3.0,0,52,0,4,0,17.33,4,18,20,2,11.11,9.00,6,1,0,7,2,76.92,2.00,0,53.85,23.08
1424,1,15,2019-100mb00000000171-b2aa538f44ae11,Rahul Chahar,Rahul Chahar,https://scores.iplt20.com/ipl/playerimages/TN9gJjaQd61711170274171.png,https://scores.iplt20.com/ipl/playerimages/TN9gJjaQd61711170274171.png,4.0,0,33,1,0,0,8.25,5,24,15,9,37.50,2.67,9,1,0,4,1,66.67,4.80,24.00,48.48,18.18
1424,1,15,2019-100mb00000000130-89338eb7449a11,Harpreet Brar,Harpreet Brar,https://scores.iplt20.com/ipl/playerimages/Cmg9oXuZj31711170126130.png,https://scores.iplt20.com/ipl/playerimages/Cmg9oXuZj31711170126130.png,2.0,0,21,0,0,0,10.5,6,12,9,3,25.00,4.00,5,2,0,0,2,57.14,6.00,0,0.00,57.14
1424,2,16,2021-100mb00000000608-14fdf8c4e64711,Dushmantha Chameera,Dushmantha Chameera,https://scores.iplt20.com/ipl/playerimages/player-thumb.jpg,https://scores.iplt20.com/ipl/playerimages/player-thumb.jpg,3.0,0,48,0,1,0,16.0,1,18,13,6,33.33,3.00,3,1,0,3,5,87.50,2.25,0,25.00,62.50
1424,2,16,2022-100mb00000001013-30676520bcc011,Harshit Rana,Harshit Rana,https://scores.iplt20.com/ipl/playerimages/QZDTDwqZgk17111062411013.png,https://scores.iplt20.com/ipl/playerimages/QZDTDwqZgk17111062411013.png,4.0,0,61,0,1,0,15.25,2,24,20,5,20.83,4.80,8,2,0,3,6,78.69,2.67,0,19.67,59.02
1424,2,16,2019-100mb00000000160-970c8ab644ac11,Anukul Roy (IP),Anukul Roy,https://scores.iplt20.com/ipl/playerimages/AZ2gfJgINj1711106489160.png,https://scores.iplt20.com/ipl/playerimages/AZ2gfJgINj1711106489160.png,2.0,0,36,0,0,0,18.0,3,12,10,2,16.67,6.00,2,1,0,5,2,88.89,1.71,0,55.56,33.33
1424,2,16,2019-100mb00000000156-a6b6f42c44aa11,Sunil Narine,Sunil Narine,https://scores.iplt20.com/ipl/playerimages/3SpsGTCTap1711106395156.png,https://scores.iplt20.com/ipl/playerimages/3SpsGTCTap1711106395156.png,4.0,0,24,1,0,0,6.0,4,24,12,12,50.00,2.00,8,1,0,2,1,58.33,8.00,24.00,33.33,25.00
1424,2,16,2019-100mb00000000140-a41b85f2449d11,Varun Chakaravarthy,Varun Chakaravarthy,https://scores.iplt20.com/ipl/playerimages/ORNmMBJKWk1711106326140.png,https://scores.iplt20.com/ipl/playerimages/ORNmMBJKWk1711106326140.png,3.0,0,46,0,0,0,15.33,5,18,16,2,11.11,9.00,8,2,0,1,5,73.91,3.00,0,8.70,65.22
1424,2,16,2019-100mb00000000141-e67c41d144a711,Andre Russell,Andre Russell,https://scores.iplt20.com/ipl/playerimages/k9HNNNr5UH1711106337141.png,https://scores.iplt20.com/ipl/playerimages/k9HNNNr5UH1711106337141.png,2.0,0,36,0,2,0,18.0,6,12,12,2,16.67,6.00,4,1,0,1,4,77.78,2.40,0,11.11,66.67
1424,2,16,2022-100mb00000000991-d9fbad51a44b11,Ramandeep Singh,Ramandeep Singh,https://scores.iplt20.com/ipl/playerimages/X9K4X2qutU1711106634991.png,https://scores.iplt20.com/ipl/playerimages/X9K4X2qutU1711106634991.png,0.4,0,9,0,0,0,13.5,7,4,4,0,0.00,0,3,0,0,0,1,66.67,4.00,0,0.00,66.67
1421,1,77,2019-100mb00000000071-8ee448c81e3711,Matt Henry,Matt Henry,https://scores.iplt20.com/ipl/playerimages/psf4onnYjT171351983871.png,https://scores.iplt20.com/ipl/playerimages/psf4onnYjT171351983871.png,4.0,0,28,1,0,0,7.0,1,24,15,9,37.50,2.67,8,4,0,3,0,42.86,8.00,24.00,42.86,0.00
1421,1,77,2020-100mb00000000541-c84d8371639b11,Mohsin Khan,Mohsin Khan,https://scores.iplt20.com/ipl/playerimages/2dXTjjefkA1711262214541.png,https://scores.iplt20.com/ipl/playerimages/2dXTjjefkA1711262214541.png,4.0,0,50,1,0,0,12.5,2,24,18,6,25.00,4.00,8,2,0,5,3,76.00,3.00,24.00,40.00,36.00
1421,1,77,2020-100mb00000000520-c2b1e0df638711,Ravi Bishnoi,Ravi Bishnoi,https://scores.iplt20.com/ipl/playerimages/n4TyIjAG5P1711262182520.png,https://scores.iplt20.com/ipl/playerimages/n4TyIjAG5P1711262182520.png,2.0,0,19,0,0,0,9.5,3,12,10,2,16.67,6.00,7,0,0,3,0,63.16,4.00,0,63.16,0.00
1421,1,77,2022-100mb00000001550-b8b1d54854ee11,Yash Thakur (RP),Yash Thakur,https://scores.iplt20.com/ipl/playerimages/K9kzaasN0P17112619751550.png,https://scores.iplt20.com/ipl/playerimages/K9kzaasN0P17112619751550.png,4.0,0,47,1,1,0,11.75,4,24,16,9,37.50,2.67,6,2,0,3,4,76.60,3.43,24.00,25.53,51.06
1421,1,77,2018-100mb00000000023-201fd633e99d11,Marcus Stoinis,Marcus Stoinis,https://scores.iplt20.com/ipl/playerimages/PWfOJHNjDe171126212723.png,https://scores.iplt20.com/ipl/playerimages/PWfOJHNjDe171126212723.png,4.0,0,49,0,1,0,12.25,5,24,20,5,20.83,4.80,8,5,0,3,3,61.22,4.00,0,24.49,36.73
1421,1,77,2018-100mb00000000017-5e389774e99c11,Krunal Pandya,Krunal Pandya,https://scores.iplt20.com/ipl/playerimages/4BJlUSLBag171126198517.png,https://scores.iplt20.com/ipl/playerimages/4BJlUSLBag171126198517.png,2.0,0,15,0,0,0,7.5,6,12,9,3,25.00,4.00,7,0,0,2,0,53.33,6.00,0,53.33,0.00
1421,2,13,2019-100mb00000000091-8640595343ec11,Deepak Chahar,Deepak Chahar,https://scores.iplt20.com/ipl/playerimages/NJaUjZR0DV171100696191.png,https://scores.iplt20.com/ipl/playerimages/NJaUjZR0DV171100696191.png,2.0,0,11,1,0,0,5.5,1,12,5,7,58.33,1.71,3,0,0,2,0,72.73,6.00,12.00,72.73,0.00
1421,2,13,2020-100mb00000000539-04833b65639b11,Tushar Deshpande,Tushar Deshpande,https://scores.iplt20.com/ipl/playerimages/FrVWc2S2Nm1711007317539.png,https://scores.iplt20.com/ipl/playerimages/FrVWc2S2Nm1711007317539.png,3.0,0,34,0,0,1,11.33,2,18,13,6,33.33,3.00,5,4,0,2,2,58.82,4.50,0,23.53,35.29
1421,2,13,2019-100mb00000000258-e46e7f697acb11,Mustafizur Rahman,Mustafizur Rahman,https://scores.iplt20.com/ipl/playerimages/q4cdVvsO361711105817258.png,https://scores.iplt20.com/ipl/playerimages/q4cdVvsO361711105817258.png,3.3,0,51,1,0,1,14.57,3,21,14,8,38.10,2.63,4,1,0,5,4,86.27,2.33,21.00,39.22,47.06
1421,2,13,2019-100mb00000000105-4c526de743fe11,Shardul Thakur (IP),Shardul Thakur,https://scores.iplt20.com/ipl/playerimages/QUmhO2jShB1711007397105.png,https://scores.iplt20.com/ipl/playerimages/QUmhO2jShB1711007397105.png,3.0,0,42,0,1,0,14.0,4,18,19,0,0.00,0,11,1,0,4,2,66.67,3.00,0,38.10,28.57
1421,2,13,2019-100mb00000000206-501d92f644bb11,Moeen Ali,Moeen Ali,https://scores.iplt20.com/ipl/playerimages/C7jnSXWVhD1711007430206.png,https://scores.iplt20.com/ipl/playerimages/C7jnSXWVhD1711007430206.png,2.0,0,21,0,0,0,10.5,5,12,11,1,8.33,12.00,7,2,0,1,1,47.62,6.00,0,19.05,28.57
1421,2,13,2018-100mb00000000046-06b5ba89f88b11,Ravindra Jadeja,Ravindra Jadeja,https://scores.iplt20.com/ipl/playerimages/NcCLI8nzgA171100732646.png,https://scores.iplt20.com/ipl/playerimages/NcCLI8nzgA171100732646.png,2.0,0,16,0,0,1,8.0,6,12,10,3,25.00,4.00,9,0,0,0,1,37.50,12.00,0,0.00,37.50
1421,2,13,2022-100mb00000001014-1f0cfb3dc17911,Matheesha Pathirana,Matheesha Pathirana,https://scores.iplt20.com/ipl/playerimages/KJCZZ2GM6p17114657091014.png,https://scores.iplt20.com/ipl/playerimages/KJCZZ2GM6p17114657091014.png,4.0,0,35,2,2,0,8.75,7,24,18,8,33.33,3.00,9,2,0,5,0,57.14,4.80,12.00,57.14,0.00
1426,1,18,2019-100mb00000000066-573f78a31e3711,Trent Boult,Trent Boult,https://scores.iplt20.com/ipl/playerimages/pc2CYOhYtu171256108666.png,https://scores.iplt20.com/ipl/playerimages/pc2CYOhYtu171256108666.png,4.0,0,41,1,2,0,10.25,1,24,17,9,37.50,2.67,7,2,0,7,0,68.29,3.43,24.00,68.29,0.00
1426,1,18,2019-100mb00000000220-18a6ceb644c011,Sandeep Sharma,Sandeep Sharma,https://scores.iplt20.com/ipl/playerimages/2mFGpi3WOl1712560966220.png,https://scores.iplt20.com/ipl/playerimages/2mFGpi3WOl1712560966220.png,4.0,0,31,2,1,0,7.75,2,24,18,7,29.17,3.43,10,4,0,3,0,38.71,8.00,12.00,38.71,0.00
1426,1,18,2019-100mb00000000109-5cc123ab449411,Avesh Khan,Avesh Khan,https://scores.iplt20.com/ipl/playerimages/00hiUS7jEY1712560869109.png,https://scores.iplt20.com/ipl/playerimages/00hiUS7jEY1712560869109.png,4.0,0,42,1,1,1,10.5,3,24,19,7,29.17,3.43,9,4,1,2,2,47.62,6.00,24.00,19.05,28.57
1426,1,18,2018-100mb00000000045-f658f1b6f88a11,Ravichandran Ashwin,Ravichandran Ashwin,https://scores.iplt20.com/ipl/playerimages/2yn4Q8a8Ht171256106045.png,https://scores.iplt20.com/ipl/playerimages/2yn4Q8a8Ht171256106045.png,4.0,0,39,1,2,0,9.75,4,24,20,6,25.00,4.00,11,3,0,5,0,51.28,4.80,24.00,51.28,0.00
1426,1,18,2018-100mb00000000010-b76159ade99b11,Yuzvendra Chahal (RP),Yuzvendra Chahal,https://scores.iplt20.com/ipl/playerimages/wKN542FHls171256083810.png,https://scores.iplt20.com/ipl/playerimages/wKN542FHls171256083810.png,4.0,0,41,0,1,0,10.25,5,24,22,3,12.50,8.00,12,4,0,5,0,48.78,4.80,0,48.78,0.00
1426,2,77,2019-100mb00000000071-8ee448c81e3711,Matt Henry,Matt Henry,https://scores.iplt20.com/ipl/playerimages/psf4onnYjT171351983871.png,https://scores.iplt20.com/ipl/playerimages/psf4onnYjT171351983871.png,3.0,0,32,0,0,0,10.67,1,18,11,7,38.89,2.57,5,0,1,3,2,75.00,3.60,0,37.50,37.50
1426,2,77,2020-100mb00000000541-c84d8371639b11,Mohsin Khan,Mohsin Khan,https://scores.iplt20.com/ipl/playerimages/2dXTjjefkA1711262214541.png,https://scores.iplt20.com/ipl/playerimages/2dXTjjefkA1711262214541.png,4.0,0,52,0,0,0,13.0,2,24,19,5,20.83,4.80,8,3,0,5,3,73.08,3.00,0,38.46,34.62
1426,2,77,2022-100mb00000001550-b8b1d54854ee11,Yash Thakur,Yash Thakur,https://scores.iplt20.com/ipl/playerimages/K9kzaasN0P17112619751550.png,https://scores.iplt20.com/ipl/playerimages/K9kzaasN0P17112619751550.png,4.0,0,50,1,2,0,12.5,3,24,22,4,16.67,6.00,10,2,0,7,1,68.00,3.00,24.00,56.00,12.00
1426,2,77,2018-100mb00000000023-201fd633e99d11,Marcus Stoinis,Marcus Stoinis,https://scores.iplt20.com/ipl/playerimages/PWfOJHNjDe171126212723.png,https://scores.iplt20.com/ipl/playerimages/PWfOJHNjDe171126212723.png,1.0,0,3,1,0,0,3.0,4,6,3,3,50.00,2.00,3,0,0,0,0,0.00,0,6.00,0.00,0.00
1426,2,77,2018-100mb00000000017-5e389774e99c11,Krunal Pandya,Krunal Pandya,https://scores.iplt20.com/ipl/playerimages/4BJlUSLBag171126198517.png,https://scores.iplt20.com/ipl/playerimages/4BJlUSLBag171126198517.png,4.0,0,24,0,0,0,6.0,5,24,19,5,20.83,4.80,16,2,0,1,0,16.67,24.00,0,16.67,0.00
1426,2,77,2019-100mb00000000107-ae56fbc5449311,Amit Mishra (IP),Amit Mishra,https://scores.iplt20.com/ipl/playerimages/hT4d4tJnOC1711261935107.png,https://scores.iplt20.com/ipl/playerimages/hT4d4tJnOC1711261935107.png,2.0,0,20,1,0,0,10.0,6,12,7,5,41.67,2.40,4,0,0,1,2,80.00,4.00,12.00,20.00,60.00
1426,2,77,2020-100mb00000000520-c2b1e0df638711,Ravi Bishnoi,Ravi Bishnoi,https://scores.iplt20.com/ipl/playerimages/n4TyIjAG5P1711262182520.png,https://scores.iplt20.com/ipl/playerimages/n4TyIjAG5P1711262182520.png,1.0,0,16,0,0,0,16.0,7,6,5,1,16.67,6.00,2,0,0,2,1,87.50,2.00,0,50.00,37.50
1425,1,17,2024-100mb00000003116-51a9a019e5e811,Luke Wood,Luke Wood,https://scores.iplt20.com/ipl/playerimages/I73cB382cj17112087173116.png,https://scores.iplt20.com/ipl/playerimages/I73cB382cj17112087173116.png,4.0,0,68,1,0,0,17.0,1,24,19,5,20.83,4.80,4,2,0,9,4,88.24,1.85,24.00,52.94,35.29
1425,1,17,2018-100mb00000000009-92bfdfe9e99b11,Jasprit Bumrah,Jasprit Bumrah,https://scores.iplt20.com/ipl/playerimages/7ID0MgCukM17112091009.png,https://scores.iplt20.com/ipl/playerimages/7ID0MgCukM17112091009.png,4.0,0,35,1,2,1,8.75,2,24,17,10,41.67,2.40,10,1,0,2,2,57.14,6.00,24.00,22.86,34.29
1425,1,17,2022-100mb00000000813-41cd35e9762011,Nuwan Thushara (RP),Nuwan Thushara,https://scores.iplt20.com/ipl/playerimages/UoScwKCyMk1711209085813.png,https://scores.iplt20.com/ipl/playerimages/UoScwKCyMk1711209085813.png,4.0,0,56,0,2,0,14.0,3,24,23,3,12.50,8.00,12,0,0,6,3,75.00,2.67,0,42.86,32.14
1425,1,17,2019-100mb00000000149-10d5663944a911,Piyush Chawla,Piyush Chawla,https://scores.iplt20.com/ipl/playerimages/Ty5NxH0FWU1711208476149.png,https://scores.iplt20.com/ipl/playerimages/Ty5NxH0FWU1711208476149.png,4.0,0,36,1,2,0,9.0,4,24,19,7,29.17,3.43,12,1,0,2,2,55.56,6.00,24.00,22.22,33.33
